"ADM0_A3","barley","cassava","groundnut","maize","millet","oilpalm","potato","rapeseed","rice","rye","sorghum","soybean","sugarbeet","sugarcane","sunflower","wheat"
"AUS",0.128069880265175,0,0.248025479107645,0.0432977037427583,0.0649793667827012,0,0.0161570838945533,0,0.334280748426791,0.00634643236974449,0.0806841086994183,0.0476973918033274,0,0,0.0898861375661376,0.175919794547948
"NZL",0.00220359058574595,0,0,0.0480936144801431,0,0,0.0253052794162651,0,0,0,0,1,0,0,0,0.000919440621296156
"TWN",1,0,0.00182615377661258,0.0014223713689533,0.0266429840142096,0,0.00182726938415155,0,0.00675528514152594,0,0.00759775015875896,0.233048800128845,0,0,1,0.00605256278779836
"JPN",7.82720273738238e-05,0,0.0263350785340314,0.896471680594243,0.00576281468001213,0,2.63943047673362e-05,0,0.00214329864464927,1,1,0.00259492621455812,0,0,0,2.42573518435587e-06
"ISL",0.000125079912166106,0,0,0,0,0,0.000987364701340737,0,0,0,0,0,0,0,0,0
"MLT",0.0190133420583851,0,0,0,0,0,0.120043586515281,0,0,0,0,0,0,0,0,0.193766103911087
"IDN",0,0,0.00362872772790399,0.000856695580089393,0,0.916033975007085,0.00277614970744991,0,2.47311110951972e-05,0,0,0.00333328837005246,0,0,0,0
"MYS",0,0,1,0.0489931277977429,0,0.896079252469575,0,0,0.00256844125167321,0,0,1,0,0,0,0
"SOM",0,0,0,2.7271289332017e-06,0,0,0,0,0,0,5.09941594689355e-06,0,0,0,0,0.000151572565365669
"MWI",0,0,0.0689549915254481,0.005887789574654,9.10127443123355e-05,0,6.3393350893511e-05,0,0.0131434293853837,0,0.00155478462857987,0.059433367095028,0,0,0.066611901364809,0.15835356872736
"SUR",0,0,1,0.0255255255255255,0,0.529566360052562,0,0,0.122587077753274,0,0,0,0,0,0,0
"GUY",0,0,0,0,0,0,0,0,0.252193913321346,0,0,1,0,0,0,0
"CRI",0,0.273457994649988,1,0.0028578502077458,0,0.804518701976381,0.00174231308575667,0,0.00761003099867149,0,1,1,0,0,0,0
"NIC",0,0,0.473067116876199,0.00423396216148198,0,1,0.000232863277908888,0,0.00772307227387632,0,0.00313232695191759,0.0319315970918524,0,0,0,0
"COG",0,0,4.31604995108477e-05,0,0,0.0526113913883198,0.000557867438634582,0,0.0967944294586287,0,0,0,0,0,0,0
"VNM",0,0,0.0324723775801714,0.00105746361454611,0.238312337532494,0,0.000673976135299267,0,0.0616484487906375,0,0,0.0385404623446245,0,0,0,0
"KHM",0,0,0.000725878951332702,0.012602369144624,0,1,0,0,0.0155074595041926,0,0,0.0344158318253905,0,0,0,0
"LAO",0,0,0.00810709852326835,0.0259336592736098,0,0,5.14731114270307e-05,0,0.00235715286282433,0,0,0.00322383543309378,0,0,0,0
"SLE",0,0,2.02024283318855e-05,0,7.10799412405819e-06,0.00989369304984813,0,0,3.69115405334116e-07,0,0,0,0,0,0,0
"GIN",0,0,1.53624178725141e-05,0,0,0.0122466666666667,1.96736534367905e-06,0,4.24301271120518e-05,0,1.95933594186258e-06,0,0,0,0,0
"LBR",0,0,0,0,0,0.0402380952380952,0,0,0.000974309204548841,0,0,0,0,0,0,0
"CAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIV",0,0,0.00321356699647828,0.00253754613805273,0.000405443236338011,0.672919595572462,1,0,0.00706852573260244,0,0.00049239676604379,0.111246282779129,0,0,0,0
"MLI",0,0,0.00358743658857171,0.000131425767581456,0.000499909064017072,0,0.00042915883249364,0,1.51673254228062e-05,0,4.50309182412755e-05,0.000782870787176576,0,0,0,0.00651935239450123
"SEN",0,0,0.0263509329117489,0.00283448902233433,0.000122850409410652,0.336862740873986,0.00064128941925899,0,0.0650589005015199,0,7.85911025440988e-05,1,0,0,0,0
"NGA",0,0,8.71821394965416e-05,2.79284951912234e-05,1.69430209891619e-05,0.0192340796448113,8.08510920047172e-05,0,4.63332549009228e-05,0,3.29191503143321e-05,0.0124377385227466,0,0,0,0.000764811418128418
"BEN",0,0,0.000146976304343492,0.00151517525945067,0,1,0,0,0.070358768790738,0,0.000370192020081584,0.0303954595540303,0,0,0,0
"AGO",0,0,0,1.39743265381492e-05,0,0.426573275862069,0,0,5.69092042101429e-06,0,1.96835540625215e-05,0,0,0,0,0
"HTI",0,0,0,8.48643090418678e-06,0,0,0,0,0.000272573235978332,0,2.3330639704931e-05,0,0,0,0,0
"DOM",0,0,0.0028808985486106,0.0150819769526683,0,0.00572140762463343,0.0106738805043455,0,0.0101827075468162,0,0.000832925036746693,0,0,0,0,0
"TCD",0,0,2.90907035669774e-05,0,0,0,0,0,3.75360017176474e-07,0,0,0,0,0,0,0
"SLV",0,0,0,0.00121218806757313,0,0,0.00107027061057889,0,0.166274463430497,0,0.000351907935944898,0.000165087331198204,0,0,0,0
"TLS",0,0,3.66038909936126e-05,0,0,0,0,0,3.57190695182391e-06,0,0,0,0,0,0,0
"BRN",0,0,0,0,0,0,0,0,0.313191244239631,0,0,0,0,0,0,0
"MOZ",0,0,0.0477259943087817,0.00710367669227669,0.000343434399841406,0,5.02509018714494e-05,0,0.00144970234834763,0,0.00032762097786029,0,0,0,0.00569111009354353,0.0249400980304431
"BDI",0,0,0,0.000224277173360025,0,0.0064501266989173,0,0,0.000412777230112657,0,7.64271769677987e-05,0,0,0,0,0.0021358572744786
"UGA",0,0,0.0012197748308384,0.0136237634164061,0.0056178052954393,0,0.00371336725154377,0,0.0933578969618741,0,0.0451633351450623,0.0307147325018829,0,0,0.000907423338107986,0.0382638039588712
"CUB",0,0,0,0,0,0,2.55332187175515e-05,0,0,0,0,0,0,0,0,0
"HND",0,0,1,0.00317173967288494,0,0.87179275225838,0.00265086399099567,0,0.0249822253968833,0,0.000981784790958503,0.00642509840240797,0,0,0,0.0137040979244279
"PRY",0,0,0.226454256672687,0.0946889620782833,0,0,0,0,0.213750453094965,0,0.00805426227900063,0.217979411909729,0,0,0.0414331364863903,0.133471512625224
"CMR",0,0,0.000424079099560195,6.0262684535481e-05,0.000923822217155225,0.0437505299133006,4.79294135657409e-05,0,0.0126461360139092,0,2.47888642421062e-05,0.0244305565603557,0,0,0,0.000184757505773672
"GAB",0,0,0.000727208154878425,0,0,0.225589905929368,0,0,0.00468273176891508,0,0,0,0,0,0,0
"NER",0,0,0.000127771064993442,0.00229757119274404,8.72736604790428e-07,0,1.81276823304948e-05,0,0.248042739741475,0,2.98264844268468e-07,0,0,0,0,5.12058989195555e-05
"BFA",0,0,0.00125291873113503,0.0039979704059201,0.000283241511444425,0,0.0158721871247324,0,0.00338638249767713,0,0.00055806860513438,0.0120230445193518,0,0,0,0
"TGO",0,0,0.00136249151928028,0.00153841430569007,7.38961058646981e-05,1,0,0,0.0061601705274627,0,1.85302944062291e-05,0.709845863479082,0,0,0,0
"GHA",0,0,0.00436427126707009,0.000709823876107057,8.11955496060919e-05,0.585377495462795,0,0,0.000241254444117506,0,3.34653728209859e-06,0,0,0,0,0
"GNB",0,0,0.000867365527291998,0,0,0.00344535337902572,0,0,0,0,0,0,0,0,0,0
"BLZ",0,0,0.0142027114267269,0.0216742346142445,0,0,0.000975316978017856,0,0.00459072229832291,0,0.00237371686249247,0.000539693145897047,0,0,0,0
"PAN",0,0,0,0.000263195928830604,0,1,0.000186685926941534,0,0.000167793330662374,0,0,0,0,0,0,0
"VEN",0,0,0.00743232021258927,1.0347612387867e-05,0,0.00130665882671371,1.064606983752e-05,0,0.00232418193603361,0,2.87210735707532e-07,0.00116863034881016,0,0,0,0.00775193798449612
"PNG",0,0,0.00300181241504305,0,0,1,0,0,0.0146838757949869,0,0,0,0,0,0,0
"GNQ",0,0,0,0,0,6.12207415872498e-05,0,0,0,0,0,0,0,0,0,0
"GMB",0,0,0.0424517873760302,0,0,0.0011212496133622,0,0,0.00219811668285317,0,6.79582509811472e-05,0,0,0,0,0
"FJI",0,0,0.0779157535914293,0.0116176145164859,0,0,0.170898170898171,0,0.0576627433117237,0,0.296791443850267,0,0,0,0,0
"NCL",0,0,0,0,0,0,5.71461226355792e-05,0,0,0,0,0,0,0,0,0
"MDG",0,0,0.0649551330913262,0.00102870044421969,0,0.173130000836377,9.08338513789355e-05,0,4.91071301010844e-05,0,0,0.00343642611683849,0,0,0,0
"PHL",0,0,0.00618071481310447,0.000124539228587548,0,0.229341238471673,1.5139378624849e-05,0,9.02424345993923e-05,0,0.0113975100824128,0.0723890405419068,0,0,0,0
"LKA",0,0,0.000517777768026784,0.000377802663584038,0.00133049150681392,0,0.000359324088002509,0,0.00159694639265627,0,0,0.0289900943672704,0,0,0,0
"BHS",0,0,0,0.0121295485807178,0,0,0,0,0,0,0,0,0,0,0,0
"PYF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTO",0,0,0,0.257238255346969,0,0,0,0,0.272364136819845,0,0,0,0,0,0,0
"GRD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VCT",0,0,0,0.0026474637297469,0,0,0,0,1,0,0,0,0,0,0,0
"BRB",0,0,0.0268199233716475,0.0204918032786885,0,0,0,0,0,0,0,0,0,0,0,0
"LCA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DMA",0,0,0,0.00163265306122449,0,0,0.0023598820058997,0,0,0,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAM",0,0,0.0090829503173561,0.0020439785052583,0,0,8.89041672346655e-05,0,1,0,0,0,0,0,0,0
"CYM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUS",0,0,0.0780087736028991,0.402050113895216,0,0,0.000303725395976318,0,1,0,0,0,0,0,0,0
"COM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
